日期,TW50,TW50TR
2011-03-30,5948.07,8032.24
2011-03-31,5980.41,8075.92
2011-04-01,5988.04,8086.21
2011-04-06,6121.24,8266.08
2011-04-07,6133.38,8282.48
2011-04-08,6113.1,8255.1
2011-04-11,6099.06,8236.13
2011-04-12,5984.64,8081.63
2011-04-13,6024.73,8135.77
2011-04-14,6027.7,8139.78
2011-04-15,5962.15,8051.26
2011-04-18,5962.4,8051.59
2011-04-19,5901.17,7968.91
2011-04-20,6039.71,8155.99
2011-04-21,6145.3,8298.58
2011-04-22,6149.4,8304.12
2011-04-25,6124.63,8270.67
2011-04-26,6130.66,8278.81
2011-04-27,6221.65,8401.69
2011-04-28,6232.92,8416.9
2011-04-29,6226.47,8408.19
2011-05-03,6193.8,8364.07
2011-05-04,6159.4,8317.62
2011-05-05,6209.33,8385.05
2011-05-06,6171.39,8333.81
2011-05-09,6215.28,8393.09
2011-05-10,6198.81,8370.84
2011-05-11,6204.04,8377.9
2011-05-12,6212.05,8388.71
2011-05-13,6182.35,8348.61
2011-05-16,6111.06,8252.34
2011-05-17,6100.99,8238.74
2011-05-18,6138.19,8288.98
2011-05-19,6111.57,8253.03
2011-05-20,6086.52,8219.21
2011-05-23,6018.63,8127.53
2011-05-24,6033.85,8148.08
2011-05-25,6007.57,8112.58
2011-05-26,6043.97,8161.75
2011-05-27,6047.97,8167.15
2011-05-30,6049.35,8169.01
2011-05-31,6161.32,8320.21
2011-06-01,6231.02,8414.33
2011-06-02,6164.44,8324.42
2011-06-03,6214.35,8391.83
2011-06-07,6217.06,8395.49
2011-06-08,6179.9,8345.3
2011-06-09,6174.71,8338.3
2011-06-10,6050.29,8170.28
2011-06-13,5956.23,8043.26
2011-06-14,6043.12,8160.59
2011-06-15,6037.3,8152.73
2011-06-16,5915.99,7988.92
2011-06-17,5885.54,7947.8
2011-06-20,5845.13,7893.24
2011-06-21,5894.54,7959.96
2011-06-22,5898.61,7965.45
2011-06-23,5852.92,7903.75
2011-06-24,5795.75,7826.55
2011-06-27,5759.13,7777.1
2011-06-28,5743.56,7759.08
2011-06-29,5802.21,7889.69
2011-06-30,5865.41,7980.8
2011-07-01,5932.53,8072.13
2011-07-04,5965.9,8117.52
2011-07-05,5972.72,8126.81
2011-07-06,6016.17,8197.42
2011-07-07,5937.36,8113.22
2011-07-08,5920.86,8105.11
2011-07-11,5856.49,8044.38
2011-07-12,5736.98,7880.23
2011-07-13,5739.6,7912.88
2011-07-14,5750.97,7931.1
2011-07-15,5788.18,7982.41
2011-07-18,5744.15,7938.45
2011-07-19,5733.87,7931.79
2011-07-20,5878.57,8152.66
2011-07-21,5887.87,8182.06
2011-07-22,5914.39,8228.68
2011-07-25,5873.47,8171.75
2011-07-26,5960.61,8304.41
2011-07-27,5943.61,8280.71
2011-07-28,5902.58,8224.23
2011-07-29,5813.78,8113.71
2011-08-01,5837.13,8153.32
2011-08-02,5747.23,8027.76
2011-08-03,5651.46,7893.98
2011-08-04,5558.94,7778.24
2011-08-05,5269.76,7373.61
2011-08-08,5106.04,7149.52
2011-08-09,5051.48,7077.15
2011-08-10,5216.75,7309.46
2011-08-11,5216.13,7310.71
2011-08-12,5134.13,7197.73
2011-08-15,5263.18,7378.65
2011-08-16,5238.28,7343.75
2011-08-17,5191.22,7283.9
2011-08-18,5112.99,7174.13
2011-08-19,4950.29,6945.85
2011-08-22,4958.14,6956.85
2011-08-23,5106.41,7171.21
2011-08-24,5081.89,7143.98
2011-08-25,5034.52,7082.19
2011-08-26,5082.26,7149.35
2011-08-29,5167.43,7269.16
2011-08-30,5207.93,7326.14
2011-08-31,5287.78,7438.46
2011-09-01,5306.42,7464.68
2011-09-02,5296.46,7450.66
2011-09-05,5149.06,7243.32
2011-09-06,5029.01,7074.44
2011-09-07,5149.59,7244.06
2011-09-08,5158.5,7256.6
2011-09-09,5208.75,7327.28
2011-09-13,5040.4,7090.46
2011-09-14,4942.72,6953.06
2011-09-15,5050.73,7106.3
2011-09-16,5172.76,7277.98
2011-09-19,5112.45,7193.12
2011-09-20,5119.43,7202.95
2011-09-21,5147.09,7241.87
2011-09-22,4982.34,7010.07
2011-09-23,4810.59,6768.41
2011-09-26,4727.4,6651.37
2011-09-27,4889.08,6878.85
2011-09-28,4932.92,6940.53
2011-09-29,4944.09,6956.25
2011-09-30,4977.26,7002.93
2011-10-03,4825.12,6788.86
2011-10-04,4850.78,6824.97
2011-10-05,4816.85,6777.22
2011-10-06,4922.24,6925.5
2011-10-07,4973.64,6997.83
2011-10-11,5103.35,7180.32
2011-10-12,5083.03,7151.73
2011-10-13,5105.59,7183.47
2011-10-14,5050.42,7105.86
2011-10-17,5126.37,7212.72
2011-10-18,5048.79,7103.56
2011-10-19,5047.61,7101.9
2011-10-20,4972.62,6996.4
2011-10-21,4983.11,7011.15
2011-10-24,5136.79,7227.38
2011-10-25,5153.87,7251.4
2011-10-26,5179.42,7287.35
2011-10-27,5185.76,7296.27
2011-10-28,5238.65,7370.69
2011-10-31,5228.33,7356.17
2011-11-01,5241.54,7374.75
2011-11-02,5220.62,7345.32
2011-11-03,5117.03,7199.58
2011-11-04,5210.54,7331.14
2011-11-07,5223.61,7349.53
2011-11-08,5209.58,7329.79
2011-11-09,5183.53,7293.14
2011-11-10,5027.74,7073.95
2011-11-11,5079.5,7146.77
2011-11-14,5201.48,7318.39
2011-11-15,5182.84,7292.17
2011-11-16,5108.8,7187.99
2011-11-17,5108.9,7188.13
2011-11-18,4994.82,7027.62
2011-11-21,4884.89,6872.95
2011-11-22,4870.09,6852.14
2011-11-23,4745.56,6676.92
2011-11-24,4768.09,6708.62
2011-11-25,4703.36,6617.55
2011-11-28,4792.98,6743.65
2011-11-29,4847.85,6820.84
2011-11-30,4813.12,6771.98
2011-12-01,5000.82,7036.07
2011-12-02,4965.49,6986.36
2011-12-05,4946.28,6959.33
2011-12-06,4851.9,6826.54
2011-12-07,4920.32,6922.81
2011-12-08,4894.06,6885.86
2011-12-09,4820.08,6781.77
2011-12-12,4873.37,6856.75
2011-12-13,4847.13,6819.82
2011-12-14,4845.2,6817.12
2011-12-15,4722.61,6644.64
2011-12-16,4741.06,6670.59
2011-12-19,4664.33,6562.64
2011-12-20,4680.38,6585.22
2011-12-21,4902.79,6898.14
2011-12-22,4906.93,6903.96
2011-12-23,4992.67,7024.6
2011-12-26,4979.38,7005.91
2011-12-27,4977.7,7003.54
2011-12-28,4957.01,6974.43
2011-12-29,4960.75,6979.69
2011-12-30,4961.72,6981.05
2012-01-02,4882.8,6870.02
2012-01-03,4960.24,6978.97
2012-01-04,4982.87,7010.82
2012-01-05,5009.95,7048.92
2012-01-06,5004.55,7041.31
2012-01-09,4985.46,7014.46
2012-01-10,5047.86,7102.25
2012-01-11,5049.54,7104.62
2012-01-12,5062.71,7123.15
2012-01-13,5073.83,7138.8
2012-01-16,4990.19,7021.11
2012-01-17,5058.67,7117.46
2012-01-18,5063.81,7124.7
2012-01-30,5184.62,7294.67
2012-01-31,5242.51,7376.12
2012-02-01,5234.03,7364.19
2012-02-02,5301.36,7458.92
2012-02-03,5310.63,7471.97
2012-02-04,5347.38,7523.67
2012-02-06,5316.19,7479.79
2012-02-07,5319.75,7484.8
2012-02-08,5427.4,7636.26
2012-02-09,5448.68,7666.2
2012-02-10,5395.56,7591.46
2012-02-13,5417.96,7622.98
2012-02-14,5415.43,7619.42
2012-02-15,5497.57,7734.99
2012-02-16,5421.86,7628.47
2012-02-17,5445.7,7662.01
2012-02-20,5472.97,7700.37
2012-02-21,5440.65,7654.9
2012-02-22,5492.67,7728.09
2012-02-23,5441.21,7655.69
2012-02-24,5476.91,7705.92
2012-02-29,5605.77,7887.22
2012-03-01,5572.98,7841.09
2012-03-02,5576.31,7845.77
2012-03-03,5541.71,7797.09
2012-03-05,5480.94,7711.59
2012-03-06,5462.98,7686.32
2012-03-07,5423.65,7630.98
2012-03-08,5473.74,7701.45
2012-03-09,5488.35,7722.02
2012-03-12,5427.68,7636.65
2012-03-13,5522.15,7769.58
2012-03-14,5581.53,7853.12
2012-03-15,5571.99,7839.69
2012-03-16,5511.09,7754.01
2012-03-19,5526.28,7775.38
2012-03-20,5473.92,7701.71
2012-03-21,5490.48,7725.01
2012-03-22,5548.52,7806.67
2012-03-23,5552.93,7812.88
2012-03-26,5455.28,7675.48
2012-03-27,5531.96,7783.38
2012-03-28,5545.75,7802.77
2012-03-29,5471.71,7698.61
2012-03-30,5503.52,7743.36
2012-04-02,5450.65,7668.98
2012-04-03,5420.53,7626.6
2012-04-05,5345.09,7520.45
2012-04-06,5370.26,7555.86
2012-04-09,5294.1,7448.71
2012-04-10,5304.46,7463.28
2012-04-11,5315.17,7478.35
2012-04-12,5319.88,7484.99
2012-04-13,5405.22,7605.05
2012-04-16,5367.31,7551.71
2012-04-17,5263.74,7405.99
2012-04-18,5283.62,7433.96
2012-04-19,5294.64,7449.47
2012-04-20,5211.58,7332.6
2012-04-23,5211.03,7331.83
2012-04-24,5226.03,7352.94
2012-04-25,5258.87,7399.14
2012-04-26,5223.31,7349.1
2012-04-27,5203.71,7321.52
2012-04-30,5211.21,7332.08
2012-05-02,5309.79,7470.79
2012-05-03,5297.36,7453.29
2012-05-04,5317.34,7481.4
2012-05-07,5193.99,7307.86
2012-05-08,5193.29,7306.87
2012-05-09,5142.97,7236.07
2012-05-10,5156.08,7254.52
2012-05-11,5106.43,7184.66
2012-05-14,5101.31,7177.46
2012-05-15,5100.67,7176.55
2012-05-16,4983.91,7012.27
2012-05-17,5083.02,7151.72
2012-05-18,4943.91,6956.0
2012-05-21,4980.92,7008.07
2012-05-22,5031.99,7079.92
2012-05-23,4928.62,6934.49
2012-05-24,4924.92,6929.28
2012-05-25,4883.43,6870.9
2012-05-28,4937.71,6947.27
2012-05-29,5070.38,7133.94
2012-05-30,5009.83,7048.74
2012-05-31,5042.25,7094.36
2012-06-01,4886.53,6875.26
2012-06-04,4746.59,6678.37
2012-06-05,4819.47,6780.91
2012-06-06,4848.08,6821.17
2012-06-07,4880.67,6867.01
2012-06-08,4801.17,6755.16
2012-06-11,4900.09,6894.35
2012-06-12,4855.82,6832.06
2012-06-13,4865.88,6846.21
2012-06-14,4859.11,6836.69
2012-06-15,4920.81,6923.5
2012-06-18,5011.25,7050.75
2012-06-19,5010.48,7049.65
2012-06-20,5057.25,7115.47
2012-06-21,5000.28,7035.31
2012-06-22,4953.22,6969.1
2012-06-25,4909.4,6907.44
2012-06-26,4889.71,6879.74
2012-06-27,4925.24,6929.73
2012-06-28,4923.04,6928.9
2012-06-29,5021.19,7067.05
2012-07-02,5061.38,7123.62
2012-07-03,5119.46,7207.95
2012-07-04,5097.18,7241.15
2012-07-05,5063.55,7215.83
2012-07-06,5056.96,7206.44
2012-07-09,4997.36,7150.72
2012-07-10,4952.2,7086.75
2012-07-11,4945.13,7087.63
2012-07-12,4842.48,6943.41
2012-07-13,4832.3,6928.81
2012-07-16,4835.06,6942.63
2012-07-17,4870.55,7010.67
2012-07-18,4806.23,6918.09
2012-07-19,4893.03,7048.71
2012-07-20,4908.84,7071.49
2012-07-23,4797.04,6910.43
2012-07-24,4788.75,6901.13
2012-07-25,4754.16,6856.77
2012-07-26,4743.14,6853.23
2012-07-27,4870.55,7040.44
2012-07-30,4886.28,7063.18
2012-07-31,4986.18,7207.58
2012-08-01,4976.36,7201.11
2012-08-02,4976.36,7202.99
2012-08-03,4933.98,7141.65
2012-08-06,5001.13,7238.85
2012-08-07,5011.01,7259.18
2012-08-08,5020.07,7284.6
2012-08-09,5106.9,7424.93
2012-08-10,5114.66,7448.59
2012-08-13,5114.77,7448.74
2012-08-14,5144.93,7492.67
2012-08-15,5129.83,7472.76
2012-08-16,5134.29,7479.79
2012-08-17,5105.35,7437.63
2012-08-20,5092.04,7421.18
2012-08-21,5158.0,7521.83
2012-08-22,5142.98,7504.16
2012-08-23,5149.28,7513.35
2012-08-24,5123.59,7475.86
2012-08-27,5124.44,7477.1
2012-08-28,5050.94,7369.86
2012-08-29,5068.17,7395.0
2012-08-30,5061.18,7387.34
2012-08-31,5084.97,7422.06
2012-09-03,5126.18,7482.21
2012-09-04,5124.57,7479.86
2012-09-05,5047.28,7367.04
2012-09-06,5019.54,7326.55
2012-09-07,5108.03,7455.72
2012-09-10,5150.04,7517.04
2012-09-11,5159.45,7530.77
2012-09-12,5224.85,7626.22
2012-09-13,5227.39,7629.94
2012-09-14,5363.64,7828.8
2012-09-17,5378.33,7850.25
2012-09-18,5350.61,7809.79
2012-09-19,5380.23,7853.03
2012-09-20,5328.76,7777.9
2012-09-21,5348.91,7807.32
2012-09-24,5355.64,7817.13
2012-09-25,5329.41,7778.85
2012-09-26,5287.41,7717.54
2012-09-27,5297.83,7732.75
2012-09-28,5333.55,7784.88
2012-10-01,5292.87,7725.52
2012-10-02,5333.6,7784.96
2012-10-03,5308.25,7747.97
2012-10-04,5307.8,7747.3
2012-10-05,5315.52,7758.57
2012-10-08,5262.3,7680.89
2012-10-09,5234.33,7640.07
2012-10-11,5124.03,7479.07
2012-10-12,5126.79,7483.11
2012-10-15,5122.78,7477.25
2012-10-16,5163.07,7536.06
2012-10-17,5161.21,7533.34
2012-10-18,5164.82,7538.61
2012-10-19,5118.08,7470.39
2012-10-22,5091.24,7431.22
2012-10-23,5068.02,7397.33
2012-10-24,5056.34,7380.28
2012-10-25,5028.15,7339.13
2012-10-26,4977.47,7265.15
2012-10-29,4976.82,7264.21
2012-10-30,5030.18,7342.08
2012-10-31,5030.3,7342.26
2012-11-01,5033.49,7346.93
2012-11-02,5059.21,7384.46
2012-11-05,5042.5,7360.07
2012-11-06,5077.68,7411.42
2012-11-07,5110.17,7458.84
2012-11-08,5085.14,7422.32
2012-11-09,5111.74,7461.13
2012-11-12,5096.34,7438.65
2012-11-13,4995.69,7291.75
2012-11-14,5014.14,7318.68
2012-11-15,4991.98,7286.33
2012-11-16,4991.75,7286.0
2012-11-19,5006.78,7307.93
2012-11-20,5022.65,7331.1
2012-11-21,4992.8,7287.53
2012-11-22,5003.12,7302.59
2012-11-23,5170.53,7546.95
2012-11-26,5222.86,7623.33
2012-11-27,5241.01,7649.82
2012-11-28,5242.57,7652.09
2012-11-29,5289.59,7720.72
2012-11-30,5355.23,7816.53
2012-12-03,5360.12,7823.67
2012-12-04,5348.21,7806.29
2012-12-05,5373.46,7843.14
2012-12-06,5356.6,7818.54
2012-12-07,5385.73,7861.05
2012-12-10,5364.06,7829.43
2012-12-11,5370.67,7839.07
2012-12-12,5428.76,7923.86
2012-12-13,5482.48,8002.26
2012-12-14,5424.57,7917.75
2012-12-17,5359.32,7822.51
2012-12-18,5365.3,7831.23
2012-12-19,5388.31,7864.82
2012-12-20,5325.11,7772.57
2012-12-21,5273.11,7696.67
2012-12-22,5285.96,7715.43
2012-12-24,5269.96,7692.08
2012-12-25,5344.61,7801.03
2012-12-26,5337.47,7790.61
2012-12-27,5352.34,7812.32
2012-12-28,5390.93,7868.64
2013-01-02,5452.2,7958.08
2013-01-03,5495.71,8021.58
2013-01-04,5468.7,7982.15
2013-01-07,5417.42,7907.3
2013-01-08,5393.42,7872.28
2013-01-09,5401.47,7884.02
2013-01-10,5460.68,7970.46
2013-01-11,5457.3,7965.51
2013-01-14,5460.91,7970.79
2013-01-15,5410.72,7897.53
2013-01-16,5363.05,7827.95
2013-01-17,5332.5,7783.36
2013-01-18,5414.48,7903.02
2013-01-21,5400.0,7881.88
2013-01-22,5424.26,7917.29
2013-01-23,5410.29,7896.9
2013-01-24,5372.47,7841.69
2013-01-25,5362.08,7826.53
2013-01-28,5388.39,7864.94
2013-01-29,5456.03,7963.66
2013-01-30,5474.03,7989.94
2013-01-31,5486.98,8008.84
2013-02-01,5489.05,8011.86
2013-02-04,5545.2,8093.81
2013-02-05,5513.4,8047.4
2013-02-06,5546.28,8095.4
2013-02-18,5569.84,8129.79
2013-02-19,5583.99,8150.43
2013-02-20,5638.77,8230.4
2013-02-21,5578.4,8142.27
2013-02-22,5568.38,8127.65
2013-02-23,5597.93,8170.78
2013-02-25,5560.74,8116.49
2013-02-26,5508.8,8040.69
2013-02-27,5524.13,8063.07
2013-03-01,5570.71,8131.05
2013-03-04,5485.98,8007.38
2013-03-05,5538.75,8084.39
2013-03-06,5549.45,8100.02
2013-03-07,5549.29,8099.79
2013-03-08,5588.73,8157.36
2013-03-11,5589.65,8158.69
2013-03-12,5568.61,8127.98
2013-03-13,5574.41,8136.44
2013-03-14,5548.85,8099.14
2013-03-15,5520.24,8057.39
2013-03-18,5443.01,7944.67
2013-03-19,5459.62,7968.9
2013-03-20,5422.49,7914.71
2013-03-21,5418.47,7908.84
2013-03-22,5405.32,7889.65
2013-03-25,5453.94,7960.61
2013-03-26,5452.17,7958.03
2013-03-27,5487.23,8009.21
2013-03-28,5457.82,7966.27
2013-03-29,5498.99,8026.37
2013-04-01,5487.81,8010.05
2013-04-02,5496.54,8022.8
2013-04-03,5512.96,8046.76
2013-04-08,5390.21,7867.59
2013-04-09,5368.75,7836.27
2013-04-10,5389.54,7866.61
2013-04-11,5471.32,7985.98
2013-04-12,5433.51,7930.79
2013-04-15,5386.14,7861.64
2013-04-16,5416.15,7905.46
2013-04-17,5408.47,7894.25
2013-04-18,5388.48,7865.07
2013-04-19,5524.22,8063.2
2013-04-22,5560.18,8115.69
2013-04-23,5519.6,8056.45
2013-04-24,5582.17,8147.77
2013-04-25,5587.2,8155.12
2013-04-26,5589.73,8158.81
2013-04-29,5596.44,8168.6
2013-04-30,5643.19,8236.84
2013-05-02,5674.65,8282.76
2013-05-03,5677.68,8287.19
2013-05-06,5710.09,8334.5
2013-05-07,5713.39,8339.31
2013-05-08,5805.53,8473.8
2013-05-09,5823.38,8499.85
2013-05-10,5807.11,8476.11
2013-05-13,5786.23,8445.63
2013-05-14,5788.74,8449.29
2013-05-15,5825.39,8502.78
2013-05-16,5873.14,8572.48
2013-05-17,5850.29,8539.13
2013-05-20,5856.12,8547.63
2013-05-21,5844.43,8530.58
2013-05-22,5845.14,8531.61
2013-05-23,5711.1,8335.97
2013-05-24,5701.18,8321.49
2013-05-27,5757.42,8403.57
2013-05-28,5723.49,8354.06
2013-05-29,5781.37,8438.53
2013-05-30,5708.02,8331.48
2013-05-31,5709.89,8334.19
2013-06-03,5656.54,8256.33
2013-06-04,5666.22,8270.45
2013-06-05,5651.46,8248.92
2013-06-06,5584.67,8151.43
2013-06-07,5605.21,8181.4
2013-06-10,5655.68,8255.08
2013-06-11,5621.75,8205.54
2013-06-13,5487.75,8009.96
2013-06-14,5495.07,8020.65
2013-06-17,5522.72,8061.0
2013-06-18,5535.75,8080.02
2013-06-19,5521.74,8059.58
2013-06-20,5435.19,7933.24
2013-06-21,5362.98,7827.85
2013-06-24,5314.07,7756.46
2013-06-25,5274.82,7699.17
2013-06-26,5356.81,7818.84
2013-06-27,5437.34,7936.39
2013-06-28,5613.94,8194.16
2013-07-01,5561.45,8122.5
2013-07-02,5549.86,8105.95
2013-07-03,5458.22,8024.94
2013-07-04,5447.08,8012.44
2013-07-05,5539.79,8148.83
2013-07-08,5430.26,8005.91
2013-07-09,5506.2,8117.87
2013-07-10,5543.01,8172.14
2013-07-11,5672.62,8363.22
2013-07-12,5697.61,8400.06
2013-07-15,5715.03,8428.76
2013-07-16,5708.91,8421.46
2013-07-17,5700.86,8436.34
2013-07-18,5641.27,8348.16
2013-07-19,5503.23,8147.5
2013-07-22,5527.71,8185.85
2013-07-23,5617.88,8324.59
2013-07-24,5613.2,8321.17
2013-07-25,5601.17,8309.85
2013-07-26,5591.4,8299.0
2013-07-29,5538.41,8220.35
2013-07-30,5600.71,8317.66
2013-07-31,5567.87,8268.89
2013-08-01,5516.01,8198.14
2013-08-02,5549.41,8251.82
2013-08-05,5571.45,8284.58
2013-08-06,5485.24,8156.4
2013-08-07,5402.12,8039.77
2013-08-08,5378.84,8023.03
2013-08-09,5339.58,7964.45
2013-08-12,5377.05,8020.35
2013-08-13,5439.73,8120.49
2013-08-14,5411.97,8082.48
2013-08-15,5365.05,8017.38
2013-08-16,5392.48,8058.37
2013-08-19,5368.23,8022.13
2013-08-20,5332.49,7968.72
2013-08-21,5332.49,7968.95
2013-08-22,5309.6,7934.73
2013-08-23,5362.46,8015.06
2013-08-26,5380.28,8042.41
2013-08-27,5332.32,7974.43
2013-08-28,5348.46,7998.57
2013-08-29,5414.42,8103.34
2013-08-30,5496.15,8225.66
2013-09-02,5502.13,8234.6
2013-09-03,5534.09,8282.43
2013-09-04,5519.32,8260.33
2013-09-05,5570.18,8336.45
2013-09-06,5560.12,8321.4
2013-09-09,5596.53,8387.74
2013-09-10,5625.41,8431.03
2013-09-11,5623.15,8427.64
2013-09-12,5621.56,8425.26
2013-09-13,5571.13,8349.67
2013-09-14,5551.16,8319.74
2013-09-16,5649.92,8467.76
2013-09-17,5649.41,8467.0
2013-09-18,5601.16,8394.69
2013-09-23,5672.39,8501.44
2013-09-24,5670.86,8499.14
2013-09-25,5644.27,8459.3
2013-09-26,5574.02,8354.02
2013-09-27,5619.2,8421.72
2013-09-30,5555.98,8326.97
2013-10-01,5569.82,8349.61
2013-10-02,5588.38,8377.43
2013-10-03,5701.42,8546.89
2013-10-04,5690.91,8531.14
2013-10-07,5651.64,8472.27
2013-10-08,5699.53,8544.06
2013-10-09,5692.66,8533.77
2013-10-11,5706.15,8553.98
2013-10-14,5651.15,8471.54
2013-10-15,5714.31,8566.22
2013-10-16,5676.67,8509.79
2013-10-17,5714.29,8566.18
2013-10-18,5771.07,8651.31
2013-10-21,5757.75,8631.33
2013-10-22,5770.99,8651.19
2013-10-23,5750.01,8619.73
2013-10-24,5758.88,8633.03
2013-10-25,5696.19,8539.06
2013-10-28,5757.09,8630.34
2013-10-29,5763.86,8640.49
2013-10-30,5796.96,8690.11
2013-10-31,5783.71,8670.26
2013-11-01,5743.02,8609.25
2013-11-04,5724.84,8582.0
2013-11-05,5646.71,8464.87
2013-11-06,5672.03,8502.83
2013-11-07,5673.15,8504.52
2013-11-08,5638.43,8452.47
2013-11-11,5603.14,8399.56
2013-11-12,5624.4,8431.43
2013-11-13,5550.0,8319.9
2013-11-14,5561.15,8336.61
2013-11-15,5593.73,8385.46
2013-11-18,5616.3,8419.3
2013-11-19,5662.49,8488.53
2013-11-20,5605.44,8403.01
2013-11-21,5524.41,8281.54
2013-11-22,5541.67,8307.42
2013-11-25,5592.21,8383.18
2013-11-26,5643.13,8459.51
2013-11-27,5682.46,8518.47
2013-11-28,5720.33,8575.25
2013-11-29,5746.49,8614.46
2013-12-02,5746.44,8614.38
2013-12-03,5726.81,8584.96
2013-12-04,5747.04,8615.28
2013-12-05,5713.12,8564.43
2013-12-06,5697.07,8540.38
2013-12-09,5770.9,8651.05
2013-12-10,5775.19,8657.48
2013-12-11,5782.37,8668.24
2013-12-12,5715.07,8567.36
2013-12-13,5716.0,8568.76
2013-12-16,5666.87,8495.1
2013-12-17,5708.88,8558.08
2013-12-18,5683.03,8519.33
2013-12-19,5736.76,8599.87
2013-12-20,5728.51,8587.5
2013-12-23,5772.77,8653.85
2013-12-24,5757.04,8630.28
2013-12-25,5767.23,8645.54
2013-12-26,5785.2,8672.49
2013-12-27,5819.7,8724.2
2013-12-30,5889.46,8828.78
2013-12-31,5874.17,8805.86
2014-01-02,5853.41,8774.74
2014-01-03,5787.85,8676.46
2014-01-06,5756.05,8628.78
2014-01-07,5741.84,8607.49
2014-01-08,5771.75,8652.32
2014-01-09,5740.91,8606.09
2014-01-10,5752.24,8623.08
2014-01-13,5791.71,8682.25
2014-01-14,5785.05,8672.26
2014-01-15,5837.76,8751.27
2014-01-16,5861.58,8786.99
2014-01-17,5852.48,8773.34
2014-01-20,5874.69,8806.64
2014-01-21,5841.83,8757.37
2014-01-22,5871.76,8802.24
2014-01-23,5848.71,8767.69
2014-01-24,5865.82,8793.34
2014-01-27,5758.35,8632.24
2014-02-05,5566.81,8345.11
2014-02-06,5600.84,8396.11
2014-02-07,5663.48,8490.02
2014-02-10,5659.33,8483.8
2014-02-11,5691.63,8532.22
2014-02-12,5759.57,8634.07
2014-02-13,5731.58,8592.11
2014-02-14,5792.19,8682.97
2014-02-17,5797.56,8691.02
2014-02-18,5819.76,8724.3
2014-02-19,5830.84,8740.9
2014-02-20,5776.49,8659.43
2014-02-21,5836.89,8749.97
2014-02-24,5795.2,8687.48
2014-02-25,5810.13,8709.86
2014-02-26,5821.23,8726.5
2014-02-27,5842.49,8758.36
2014-03-03,5809.74,8709.28
2014-03-04,5768.72,8647.78
2014-03-05,5831.14,8741.35
2014-03-06,5911.28,8861.49
2014-03-07,5947.12,8915.21
2014-03-10,5901.38,8846.65
2014-03-11,5927.82,8886.28
2014-03-12,5909.1,8858.22
2014-03-13,5978.63,8962.46
2014-03-14,5929.68,8889.07
2014-03-17,5922.47,8878.27
2014-03-18,5945.25,8912.41
2014-03-19,5917.05,8870.15
2014-03-20,5846.18,8763.89
2014-03-21,5833.65,8745.12
2014-03-24,5869.52,8798.89
2014-03-25,5920.41,8875.17
2014-03-26,5959.89,8934.36
2014-03-27,5993.36,8984.54
2014-03-28,6015.47,9017.68
2014-03-31,6054.79,9076.63
2014-04-01,6080.33,9114.92
2014-04-02,6100.82,9145.62
2014-04-03,6073.42,9104.55
2014-04-07,6062.31,9087.9
2014-04-08,6085.69,9122.95
2014-04-09,6109.6,9158.79
2014-04-10,6143.64,9209.82
2014-04-11,6131.1,9191.02
2014-04-14,6115.49,9167.62
2014-04-15,6153.11,9224.02
2014-04-16,6132.72,9193.44
2014-04-17,6141.42,9206.49
2014-04-18,6181.31,9266.28
2014-04-21,6165.48,9242.56
2014-04-22,6181.52,9266.6
2014-04-23,6177.97,9261.29
2014-04-24,6185.52,9272.6
2014-04-25,6088.36,9126.96
2014-04-28,6125.95,9183.3
2014-04-29,6157.37,9230.4
2014-04-30,6098.29,9141.84
2014-05-02,6149.44,9218.51
2014-05-05,6143.24,9209.21
2014-05-06,6179.38,9263.39
2014-05-07,6168.53,9247.13
2014-05-08,6191.36,9281.36
2014-05-09,6174.97,9256.78
2014-05-12,6109.85,9159.16
2014-05-13,6140.33,9204.85
2014-05-14,6199.52,9293.58
2014-05-15,6199.69,9293.84
2014-05-16,6208.22,9306.63
2014-05-19,6207.06,9304.89
2014-05-20,6202.38,9297.88
2014-05-21,6182.12,9267.51
2014-05-22,6269.06,9397.83
2014-05-23,6296.22,9438.55
2014-05-26,6307.3,9455.16
2014-05-27,6331.12,9490.86
2014-05-28,6380.09,9564.27
2014-05-29,6355.27,9527.08
2014-05-30,6301.04,9445.77
2014-06-03,6358.02,9531.19
2014-06-04,6356.48,9528.88
2014-06-05,6366.82,9544.38
2014-06-06,6364.77,9541.31
2014-06-09,6387.07,9574.74
2014-06-10,6446.65,9664.06
2014-06-11,6446.02,9663.11
2014-06-12,6408.72,9607.19
2014-06-13,6393.17,9583.88
2014-06-16,6393.45,9584.3
2014-06-17,6436.05,9648.17
2014-06-18,6470.09,9699.19
2014-06-19,6504.68,9751.04
2014-06-20,6467.19,9694.84
2014-06-23,6468.18,9704.42
2014-06-24,6471.15,9717.3
2014-06-25,6461.4,9702.65
2014-06-26,6526.71,9805.41
2014-06-27,6517.12,9797.98
2014-06-30,6587.02,9903.07
2014-07-01,6635.46,9979.44
2014-07-02,6714.12,10097.75
2014-07-03,6749.45,10166.67
2014-07-04,6739.22,10175.78
2014-07-07,6761.27,10209.16
2014-07-08,6754.83,10199.43
2014-07-09,6728.41,10171.67
2014-07-10,6788.07,10266.12
2014-07-11,6776.52,10248.65
2014-07-14,6769.2,10293.55
2014-07-15,6814.63,10362.64
2014-07-16,6739.64,10257.6
2014-07-17,6646.36,10127.87
2014-07-18,6641.95,10121.15
